i,j,k,rho
40,9,4,0.050853
41,9,4,0.080964
42,9,4,0.274145
43,9,4,0.705626
44,9,4,0.959577
45,9,4,0.838709
46,9,4,0.474056
47,9,4,0.223365
0,10,4,0.000000
1,10,4,0.000000
2,10,4,0.000000
3,10,4,0.000000
4,10,4,0.000000
5,10,4,0.000000
6,10,4,0.000000
7,10,4,0.000000
8,10,4,0.000000
9,10,4,0.000720
10,10,4,0.035238
11,10,4,0.125428
12,10,4,0.152552
13,10,4,0.152876
14,10,4,0.153390
15,10,4,0.152675
16,10,4,0.152493
17,10,4,0.152483
18,10,4,0.152483
19,10,4,0.152483
20,10,4,0.152483
21,10,4,0.152483
22,10,4,0.152483
23,10,4,0.152483
24,10,4,0.152483
25,10,4,0.152483
26,10,4,0.150834
27,10,4,0.146330
28,10,4,0.145717
29,10,4,0.133150
30,10,4,0.141898
31,10,4,0.133371
32,10,4,0.070450
33,10,4,0.048987
34,10,4,0.049799
35,10,4,0.049842
36,10,4,0.051215
37,10,4,0.052391
38,10,4,0.055765
39,10,4,0.060243
40,10,4,0.058178
41,10,4,0.052490
42,10,4,0.047672
43,10,4,0.252152
44,10,4,0.681383
45,10,4,0.875930
46,10,4,0.896477
47,10,4,0.844612
0,11,4,0.000000
1,11,4,0.000000
2,11,4,0.000000
3,11,4,0.000000
4,11,4,0.000000
5,11,4,0.000000
6,11,4,0.000000
7,11,4,0.000000
8,11,4,0.000000
9,11,4,0.000010
10,11,4,0.004035
11,11,4,0.053215
12,11,4,0.140216
13,11,4,0.152484
14,11,4,0.152490
15,11,4,0.152492
16,11,4,0.152485
17,11,4,0.152483
18,11,4,0.152483
19,11,4,0.152483
20,11,4,0.152483
21,11,4,0.152483
22,11,4,0.152483
23,11,4,0.152483
24,11,4,0.152483
25,11,4,0.150834
26,11,4,0.135469
27,11,4,0.111541
28,11,4,0.146330
29,11,4,0.150946
30,11,4,0.144565
31,11,4,0.087335
32,11,4,0.050755
33,11,4,0.053903
34,11,4,0.051180
35,11,4,0.052143
36,11,4,0.052157
37,11,4,0.053285
38,11,4,0.055725
39,11,4,0.052762
40,11,4,0.054027
41,11,4,0.056725
42,11,4,0.063926
43,11,4,0.050611
44,11,4,0.169743
45,11,4,0.430970
46,11,4,0.897889
47,11,4,1.000000
0,12,4,0.000000
1,12,4,0.000000
2,12,4,0.000000
3,12,4,0.000000
4,12,4,0.000000
5,12,4,0.000000
6,12,4,0.000000
7,12,4,0.000000
8,12,4,0.000000
9,12,4,0.000010
10,12,4,0.004036
11,12,4,0.053219
12,12,4,0.140217
13,12,4,0.152484
14,12,4,0.152490
15,12,4,0.152492
16,12,4,0.152485
17,12,4,0.152483
18,12,4,0.152483
19,12,4,0.152483
20,12,4,0.152483
21,12,4,0.152483
22,12,4,0.152483
23,12,4,0.152483
24,12,4,0.152483
25,12,4,0.150834
26,12,4,0.135467
27,12,4,0.111529
28,12,4,0.146316
29,12,4,0.150930
30,12,4,0.144570
31,12,4,0.087366
32,12,4,0.050737
33,12,4,0.053973
34,12,4,0.052134
35,12,4,0.053991
36,12,4,0.053229
37,12,4,0.056013
38,12,4,0.057183
39,12,4,0.053454
40,12,4,0.055882
41,12,4,0.060277
42,12,4,0.065728
43,12,4,0.051231
44,12,4,0.169966
45,12,4,0.431088
46,12,4,0.897931
47,12,4,1.000000
0,13,4,0.000000
1,13,4,0.000000
2,13,4,0.000000
3,13,4,0.000000
4,13,4,0.000000
5,13,4,0.000000
6,13,4,0.000000
7,13,4,0.000000
8,13,4,0.000000
9,13,4,0.000721
10,13,4,0.035243
11,13,4,0.125429
12,13,4,0.152552
13,13,4,0.152876
14,13,4,0.153390
15,13,4,0.152675
16,13,4,0.152493
17,13,4,0.152483
18,13,4,0.152483
19,13,4,0.152483
20,13,4,0.152483
21,13,4,0.152483
22,13,4,0.152483
23,13,4,0.152483
24,13,4,0.152483
25,13,4,0.152483
26,13,4,0.150834
27,13,4,0.146316
28,13,4,0.145622
29,13,4,0.133036
30,13,4,0.141882
31,13,4,0.133449
32,13,4,0.070545
33,13,4,0.049605
34,13,4,0.052236
35,13,4,0.052639
36,13,4,0.052588
37,13,4,0.056593
38,13,4,0.058893
39,13,4,0.061854
40,13,4,0.062731
41,13,4,0.060127
42,13,4,0.050525
43,13,4,0.252600
44,13,4,0.681756
45,13,4,0.876035
46,13,4,0.896493
47,13,4,0.844611
0,14,4,0.000000
1,14,4,0.000000
2,14,4,0.000000
3,14,4,0.000000
4,14,4,0.000000
5,14,4,0.000000
6,14,4,0.000000
7,14,4,0.000000
8,14,4,0.000000
9,14,4,0.031030
10,14,4,0.124094
11,14,4,0.167228
12,14,4,0.183023
13,14,4,0.202239
14,14,4,0.167054
15,14,4,0.154144
16,14,4,0.152512
17,14,4,0.152483
18,14,4,0.152483
19,14,4,0.152483
20,14,4,0.152483
21,14,4,0.152483
22,14,4,0.152483
23,14,4,0.152483
24,14,4,0.152483
25,14,4,0.152483
26,14,4,0.152483
27,14,4,0.149569
28,14,4,0.118485
29,14,4,0.072428
30,14,4,0.080510
31,14,4,0.133592
32,14,4,0.114630
33,14,4,0.052715
34,14,4,0.049114
35,14,4,0.049592
36,14,4,0.051907
37,14,4,0.053722
38,14,4,0.058265
39,14,4,0.074863
40,14,4,0.052775
41,14,4,0.083432
42,14,4,0.274885
43,14,4,0.705589
44,14,4,0.959611
45,14,4,0.838678
46,14,4,0.474088
47,14,4,0.223365
0,15,4,0.000000
1,15,4,0.000000
2,15,4,0.000000
3,15,4,0.000000
4,15,4,0.000000
5,15,4,0.000000
6,15,4,0.000000
7,15,4,0.000000
8,15,4,0.034979
9,15,4,0.159997
10,15,4,0.273537
11,15,4,0.326738
12,15,4,0.369482
13,15,4,0.335183
14,15,4,0.211970
15,15,4,0.156903
16,15,4,0.152490
17,15,4,0.152483
18,15,4,0.152483
19,15,4,0.152483
20,15,4,0.152483
21,15,4,0.152483
22,15,4,0.152483
23,15,4,0.152483
24,15,4,0.152483
25,15,4,0.152483
26,15,4,0.152483
27,15,4,0.145866
28,15,4,0.095240
29,15,4,0.067398
30,15,4,0.057157
31,15,4,0.089130
32,15,4,0.130679
33,15,4,0.086071
34,15,4,0.047942
35,15,4,0.048122
36,15,4,0.050287
37,15,4,0.058988
38,15,4,0.056359
39,15,4,0.053142
40,15,4,0.183675
41,15,4,0.457474
42,15,4,0.789943
43,15,4,0.959195
44,15,4,0.786357
45,15,4,0.430872
46,15,4,0.112616
47,15,4,0.007823
0,16,4,0.000000
1,16,4,0.000000
2,16,4,0.000000
3,16,4,0.000000
4,16,4,0.000000
5,16,4,0.000000
6,16,4,0.002671
7,16,4,0.062071
8,16,4,0.253081
9,16,4,0.433434
10,16,4,0.660579
11,16,4,0.717695
12,16,4,0.551007
13,16,4,0.318270
14,16,4,0.175864
15,16,4,0.153222
16,16,4,0.152483
17,16,4,0.152483
18,16,4,0.152483
19,16,4,0.152483
20,16,4,0.152483
21,16,4,0.152483
22,16,4,0.152483
23,16,4,0.152483
24,16,4,0.152483
25,16,4,0.152483
26,16,4,0.152483
27,16,4,0.145290
28,16,4,0.093319
29,16,4,0.068865
30,16,4,0.056837
31,16,4,0.052380
32,16,4,0.104322
33,16,4,0.126131
34,16,4,0.060880
35,16,4,0.047065
36,16,4,0.053405
37,16,4,0.049532
38,16,4,0.070412
39,16,4,0.264435
40,16,4,0.674569
41,16,4,0.899060
42,16,4,0.958121
43,16,4,0.723317
44,16,4,0.261132
45,16,4,0.060294
46,16,4,0.005768
47,16,4,0.000000
0,17,4,0.000000
1,17,4,0.000000
2,17,4,0.000000
3,17,4,0.000000
4,17,4,0.000000
5,17,4,0.023000
6,17,4,0.152536
7,17,4,0.379924
8,17,4,0.655116
9,17,4,0.764601
10,17,4,0.820515
11,17,4,0.654726
12,17,4,0.356236
13,17,4,0.182709
14,17,4,0.154480
15,17,4,0.151350
16,17,4,0.145015
17,17,4,0.152483
18,17,4,0.152483
19,17,4,0.152483
20,17,4,0.152483
21,17,4,0.152483
22,17,4,0.152483
23,17,4,0.152483
24,17,4,0.152483
25,17,4,0.148599
26,17,4,0.141640
27,17,4,0.149931
28,17,4,0.119271
29,17,4,0.056651
30,17,4,0.059202
31,17,4,0.049736
32,17,4,0.064045
33,17,4,0.115938
34,17,4,0.104955
35,17,4,0.050813
36,17,4,0.049627
37,17,4,0.172903
38,17,4,0.426823
39,17,4,0.779070
40,17,4,0.958954
41,17,4,0.855431
42,17,4,0.650722
43,17,4,0.242357
44,17,4,0.015530
45,17,4,0.000001
46,17,4,0.000000
47,17,4,0.000000
0,18,4,0.000000
1,18,4,0.000000
2,18,4,0.000000
3,18,4,0.005376
4,18,4,0.069843
5,18,4,0.276357
6,18,4,0.614759
7,18,4,0.757105
8,18,4,0.834667
9,18,4,0.832002
10,18,4,0.651601
11,18,4,0.350976
12,18,4,0.165202
13,18,4,0.138006
14,18,4,0.136792
15,18,4,0.138403
16,18,4,0.107821
17,18,4,0.145015
18,18,4,0.152483
19,18,4,0.152483
20,18,4,0.152483
21,18,4,0.152483
22,18,4,0.152483
23,18,4,0.152483
24,18,4,0.140517
25,18,4,0.107643
26,18,4,0.073612
27,18,4,0.137154
28,18,4,0.138595
29,18,4,0.064577
30,18,4,0.057361
31,18,4,0.062602
32,18,4,0.053612
33,18,4,0.085739
34,18,4,0.111091
35,18,4,0.157910
36,18,4,0.356057
37,18,4,0.685609
38,18,4,0.888732
39,18,4,0.960109
40,18,4,0.746908
41,18,4,0.304545
42,18,4,0.129368
43,18,4,0.015514
44,18,4,0.000000
45,18,4,0.000000
46,18,4,0.000000
47,18,4,0.000000
0,19,4,0.000000
1,19,4,0.003466
2,19,4,0.051231
3,19,4,0.174132
4,19,4,0.442856
5,19,4,0.677575
6,19,4,0.832226
7,19,4,0.833009
8,19,4,0.737973
9,19,4,0.621191
10,19,4,0.333410
11,19,4,0.145130
12,19,4,0.076317
13,19,4,0.040202
14,19,4,0.052381
15,19,4,0.136798
16,19,4,0.145033
17,19,4,0.152489
18,19,4,0.152484
19,19,4,0.152483
20,19,4,0.152483
21,19,4,0.152483
22,19,4,0.143579
23,19,4,0.131634
24,19,4,0.082124
25,19,4,0.058388
26,19,4,0.050238
27,19,4,0.106881
28,19,4,0.146833
29,19,4,0.123654
30,19,4,0.062401
31,19,4,0.060307
32,19,4,0.061087
33,19,4,0.164252
34,19,4,0.361381
35,19,4,0.656546
36,19,4,0.863880
37,19,4,0.958724
38,19,4,0.850920
39,19,4,0.653971
40,19,4,0.246082
41,19,4,0.020846
42,19,4,0.000028
43,19,4,0.000000
44,19,4,0.000000
45,19,4,0.000000
46,19,4,0.000000
47,19,4,0.000000
0,20,4,0.146634
1,20,4,0.188199
2,20,4,0.411814
3,20,4,0.690490
4,20,4,0.884334
5,20,4,0.886816
6,20,4,0.867425
7,20,4,0.769220
8,20,4,0.448292
9,20,4,0.286209
10,20,4,0.183574
11,20,4,0.168002
12,20,4,0.174755
13,20,4,0.252958
14,20,4,0.273920
15,20,4,0.276801
16,20,4,0.261618
17,20,4,0.186156
18,20,4,0.155649
19,20,4,0.152492
20,20,4,0.141672
21,20,4,0.128229
22,20,4,0.072429
23,20,4,0.044421
24,20,4,0.050112
25,20,4,0.087907
26,20,4,0.088972
27,20,4,0.096455
28,20,4,0.145720
29,20,4,0.162958
30,20,4,0.184840
31,20,4,0.219416
32,20,4,0.365310
33,20,4,0.673965
34,20,4,0.866374
35,20,4,0.954449
36,20,4,0.867676
37,20,4,0.726532
38,20,4,0.275401
39,20,4,0.124857
40,20,4,0.015514
41,20,4,0.000000
42,20,4,0.000000
43,20,4,0.000000
44,20,4,0.000000
45,20,4,0.000000
46,20,4,0.000000
47,20,4,0.000000
0,21,4,0.751091
1,21,4,0.838289
2,21,4,0.898748
3,21,4,0.974798
4,21,4,1.000000
5,21,4,0.987606
6,21,4,0.984704
7,21,4,0.969977
8,21,4,0.874941
9,21,4,0.848585
10,21,4,0.847517
11,21,4,0.847517
12,21,4,0.847522
13,21,4,0.862049
14,21,4,0.850353
15,21,4,0.773646
16,21,4,0.672300
17,21,4,0.434338
18,21,4,0.307736
19,21,4,0.278694
20,21,4,0.211089
21,21,4,0.173786
22,21,4,0.162639
23,21,4,0.178211
24,21,4,0.206978
25,21,4,0.216328
26,21,4,0.272153
27,21,4,0.281788
28,21,4,0.294714
29,21,4,0.388857
30,21,4,0.638731
31,21,4,0.829154
32,21,4,0.879461
33,21,4,0.945150
34,21,4,0.863051
35,21,4,0.730710
36,21,4,0.297533
37,21,4,0.141616
38,21,4,0.015772
39,21,4,0.000002
40,21,4,0.000000
41,21,4,0.000000
42,21,4,0.000000
43,21,4,0.000000
44,21,4,0.000000
45,21,4,0.000000
46,21,4,0.000000
47,21,4,0.000000
0,22,4,0.985022
1,22,4,1.000000
2,22,4,1.000000
3,22,4,1.000000
4,22,4,1.000000
5,22,4,1.000000
6,22,4,1.000000
7,22,4,1.000000
8,22,4,1.000000
9,22,4,1.000000
10,22,4,1.000000
11,22,4,1.000000
12,22,4,1.000000
13,22,4,1.000000
14,22,4,1.000000
15,22,4,0.987320
16,22,4,0.972110
17,22,4,0.896679
18,22,4,0.866194
19,22,4,0.863041
20,22,4,0.852220
21,22,4,0.847682
22,22,4,0.847642
23,22,4,0.850168
24,22,4,0.854920
25,22,4,0.852584
26,22,4,0.863031
27,22,4,0.863032
28,22,4,0.863936
29,22,4,0.882888
30,22,4,0.936724
31,22,4,0.874398
32,22,4,0.836932
33,22,4,0.656807
34,22,4,0.262136
35,22,4,0.137200
36,22,4,0.020159
37,22,4,0.000211
38,22,4,0.000000
39,22,4,0.000000
40,22,4,0.000000
41,22,4,0.000000
42,22,4,0.000000
43,22,4,0.000000
44,22,4,0.000000
45,22,4,0.000000
46,22,4,0.000000
47,22,4,0.000000
0,23,4,1.000000
1,23,4,1.000000
2,23,4,1.000000
3,23,4,1.000000
4,23,4,1.000000
5,23,4,1.000000
6,23,4,1.000000
7,23,4,1.000000
8,23,4,1.000000
9,23,4,1.000000
10,23,4,1.000000
11,23,4,1.000000
12,23,4,1.000000
13,23,4,1.000000
14,23,4,1.000000
15,23,4,1.000000
16,23,4,1.000000
17,23,4,1.000000
18,23,4,1.000000
19,23,4,1.000000
20,23,4,1.000000
21,23,4,1.000000
22,23,4,1.000000
23,23,4,1.000000
24,23,4,1.000000
25,23,4,1.000000
26,23,4,1.000000
27,23,4,1.000000
28,23,4,1.000000
29,23,4,0.985648
30,23,4,0.788081
31,23,4,0.371202
32,23,4,0.194952
33,23,4,0.147590
34,23,4,0.018329
35,23,4,0.000002
36,23,4,0.000000
37,23,4,0.000000
38,23,4,0.000000
39,23,4,0.000000
40,23,4,0.000000
41,23,4,0.000000
42,23,4,0.000000
43,23,4,0.000000
44,23,4,0.000000
45,23,4,0.000000
46,23,4,0.000000
47,23,4,0.000000
0,0,5,1.000000
1,0,5,1.000000
2,0,5,1.000000
3,0,5,1.000000
4,0,5,1.000000
5,0,5,1.000000
6,0,5,1.000000
7,0,5,1.000000
8,0,5,1.000000
9,0,5,1.000000
10,0,5,1.000000
11,0,5,1.000000
12,0,5,1.000000
13,0,5,1.000000
14,0,5,1.000000
15,0,5,1.000000
16,0,5,1.000000
17,0,5,1.000000
18,0,5,1.000000
19,0,5,1.000000
20,0,5,1.000000
21,0,5,1.000000
22,0,5,1.000000
23,0,5,1.000000
24,0,5,1.000000
25,0,5,1.000000
26,0,5,1.000000
27,0,5,1.000000
28,0,5,1.000000
29,0,5,0.900179
30,0,5,0.554097
31,0,5,0.255178
32,0,5,0.178687
33,0,5,0.073392
34,0,5,0.005103
35,0,5,0.000000
36,0,5,0.000000
37,0,5,0.000000
38,0,5,0.000000
39,0,5,0.000000
40,0,5,0.000000
41,0,5,0.000000
42,0,5,0.000000
43,0,5,0.000000
44,0,5,0.000000
45,0,5,0.000000
46,0,5,0.000000
47,0,5,0.000000
0,1,5,1.000000
1,1,5,1.000000
2,1,5,1.000000
3,1,5,1.000000
4,1,5,1.000000
5,1,5,1.000000
6,1,5,1.000000
7,1,5,1.000000
8,1,5,1.000000
9,1,5,1.000000
10,1,5,1.000000
11,1,5,1.000000
12,1,5,1.000000
13,1,5,1.000000
14,1,5,1.000000
15,1,5,1.000000
16,1,5,1.000000
17,1,5,0.985360
18,1,5,0.981705
19,1,5,0.968936
20,1,5,0.889224
21,1,5,0.845217
22,1,5,0.842572
23,1,5,0.865501
24,1,5,0.898404
25,1,5,0.900296
26,1,5,0.969371
27,1,5,0.981694
28,1,5,0.981695
29,1,5,0.966638
30,1,5,0.886252
31,1,5,0.839581
32,1,5,0.756179
33,1,5,0.468065
34,1,5,0.204850
35,1,5,0.146892
36,1,5,0.039442
37,1,5,0.003584
38,1,5,0.000000
39,1,5,0.000000
40,1,5,0.000000
41,1,5,0.000000
42,1,5,0.000000
43,1,5,0.000000
44,1,5,0.000000
45,1,5,0.000000
46,1,5,0.000000
47,1,5,0.000000
0,2,5,0.829070
1,2,5,0.856694
2,2,5,0.967477
3,2,5,1.000000
4,2,5,1.000000
5,2,5,1.000000
6,2,5,1.000000
7,2,5,0.988957
8,2,5,0.900284
9,2,5,0.846079
10,2,5,0.838462
11,2,5,0.838394
12,2,5,0.855619
13,2,5,0.956940
14,2,5,0.980587
15,2,5,0.981695
16,2,5,0.967057
17,2,5,0.878071
18,2,5,0.842117
19,2,5,0.764041
20,2,5,0.509752
21,2,5,0.331006
22,2,5,0.250556
23,2,5,0.299038
24,2,5,0.409032
25,2,5,0.516616
26,2,5,0.705474
27,2,5,0.777559
28,2,5,0.830407
29,2,5,0.841866
30,2,5,0.856976
31,2,5,0.888367
32,2,5,0.953972
33,2,5,0.899919
34,2,5,0.842666
35,2,5,0.734525
36,2,5,0.350724
37,2,5,0.164727
38,2,5,0.019967
39,2,5,0.000284
40,2,5,0.000000
41,2,5,0.000000
42,2,5,0.000000
43,2,5,0.000000
44,2,5,0.000000
45,2,5,0.000000
46,2,5,0.000000
47,2,5,0.000000
0,3,5,0.170930
1,3,5,0.272394
2,3,5,0.630524
3,3,5,0.842477
4,3,5,0.969726
5,3,5,1.000000
6,3,5,1.000000
7,3,5,0.918516
8,3,5,0.582560
9,3,5,0.368025
10,3,5,0.305346
11,3,5,0.295763
12,3,5,0.333708
13,3,5,0.581069
14,3,5,0.713837
15,3,5,0.821223
16,3,5,0.838409
17,3,5,0.823755
18,3,5,0.820094
19,3,5,0.807325
20,3,5,0.727613
21,3,5,0.622361
22,3,5,0.409423
23,3,5,0.287932
24,3,5,0.306316
25,3,5,0.423025
26,3,5,0.485358
27,3,5,0.569928
28,3,5,0.760672
29,3,5,0.742192
30,3,5,0.508942
31,3,5,0.501092
32,3,5,0.679743
33,3,5,0.855195
34,3,5,0.965705
35,3,5,0.985278
36,3,5,0.877830
37,3,5,0.718633
38,3,5,0.291602
39,3,5,0.144967
40,3,5,0.018306
41,3,5,0.000000
42,3,5,0.000000
43,3,5,0.000000
44,3,5,0.000000
45,3,5,0.000000
46,3,5,0.000000
47,3,5,0.000000
0,4,5,0.000000
1,4,5,0.018306
2,4,5,0.129089
3,4,5,0.274645
4,4,5,0.652450
5,4,5,0.896102
6,4,5,0.990509
7,4,5,0.988957
8,4,5,0.900284
9,4,5,0.827773
10,4,5,0.713462
11,4,5,0.623331
12,4,5,0.428444
13,4,5,0.326880
14,4,5,0.412425
15,4,5,0.703453
16,4,5,0.767456
17,4,5,0.811281
18,4,5,0.820083
19,4,5,0.820083
20,4,5,0.820083
21,4,5,0.809575
22,4,5,0.743773
23,4,5,0.652155
24,4,5,0.468910
25,4,5,0.359041
26,4,5,0.327641
27,4,5,0.572796
28,4,5,0.758757
29,4,5,0.623395
30,4,5,0.374431
31,4,5,0.321320
32,4,5,0.299626
33,4,5,0.410621
34,4,5,0.700039
35,4,5,0.855665
36,4,5,0.964382
37,4,5,0.981979
38,4,5,0.858355
39,4,5,0.713673
40,4,5,0.274310
41,4,5,0.053335
42,4,5,0.006004
43,4,5,0.000000
44,4,5,0.000000
45,4,5,0.000000
46,4,5,0.000000
47,4,5,0.000000
0,5,5,0.000000
1,5,5,0.000000
2,5,5,0.000000
3,5,5,0.018306
4,5,5,0.182714
5,5,5,0.440748
6,5,5,0.783117
7,5,5,0.966536
8,5,5,1.000000
9,5,5,1.000000
10,5,5,0.963479
11,5,5,0.848038
12,5,5,0.749550
13,5,5,0.688785
14,5,5,0.694250
15,5,5,0.728407
16,5,5,0.658439
17,5,5,0.768779
18,5,5,0.820083
19,5,5,0.820083
20,5,5,0.820083
21,5,5,0.820083
22,5,5,0.820083
23,5,5,0.810545
24,5,5,0.724390
25,5,5,0.563837
26,5,5,0.469904
27,5,5,0.697726
28,5,5,0.704734
29,5,5,0.409772
30,5,5,0.313335
31,5,5,0.318735
32,5,5,0.301779
33,5,5,0.443923
34,5,5,0.509534
35,5,5,0.406455
36,5,5,0.625498
37,5,5,0.841228
38,5,5,0.967866
39,5,5,0.981694
40,5,5,0.766723
41,5,5,0.391794
42,5,5,0.178335
43,5,5,0.018306
44,5,5,0.000000
45,5,5,0.000000
46,5,5,0.000000
47,5,5,0.000000
0,6,5,0.000000
1,6,5,0.000000
2,6,5,0.000000
3,6,5,0.000000
4,6,5,0.008815
5,6,5,0.069729
6,6,5,0.262095
7,6,5,0.643346
8,6,5,0.948222
9,6,5,0.986350
10,6,5,1.000000
11,6,5,0.964402
12,6,5,0.860377
13,6,5,0.823351
14,6,5,0.818758
15,6,5,0.803547
16,6,5,0.767452
17,6,5,0.811280
18,6,5,0.820083
19,6,5,0.820083
20,6,5,0.820083
21,6,5,0.820083
22,6,5,0.820083
23,6,5,0.820083
24,6,5,0.815501
25,6,5,0.780588
26,6,5,0.740932
27,6,5,0.781240
28,6,5,0.618406
29,6,5,0.346553
30,6,5,0.305285
31,6,5,0.284180
32,6,5,0.379860
33,6,5,0.589775
34,6,5,0.514436
35,6,5,0.282631
36,6,5,0.230299
37,6,5,0.312669
38,6,5,0.638501
39,6,5,0.852993
40,6,5,0.971174
41,6,5,0.891723
42,6,5,0.719393
43,6,5,0.268319
44,6,5,0.018382
45,6,5,0.000013
46,6,5,0.000000
47,6,5,0.000000
0,7,5,0.000000
1,7,5,0.000000
2,7,5,0.000000
3,7,5,0.000000
4,7,5,0.000000
5,7,5,0.000008
6,7,5,0.018353
7,7,5,0.234842
8,7,5,0.611350
9,7,5,0.865525
10,7,5,0.968045
11,7,5,0.982255
12,7,5,0.942674
13,7,5,0.859242
14,7,5,0.823296
15,7,5,0.820085
16,7,5,0.820083
17,7,5,0.820083
18,7,5,0.820083
19,7,5,0.820083
20,7,5,0.820083
21,7,5,0.820083
22,7,5,0.820083
23,7,5,0.820083
24,7,5,0.820083
25,7,5,0.820083
26,7,5,0.820083
27,7,5,0.759796
28,7,5,0.529877
29,7,5,0.368192
30,7,5,0.306412
31,7,5,0.323736
32,7,5,0.543419
33,7,5,0.610264
34,7,5,0.375350
35,7,5,0.255347
36,7,5,0.214444
37,7,5,0.163094
38,7,5,0.188585
39,7,5,0.322612
40,7,5,0.742217
41,7,5,0.969538
42,7,5,0.981694
43,7,5,0.731770
44,7,5,0.279025
45,7,5,0.086330
46,7,5,0.010489
47,7,5,0.000000
0,8,5,0.000000
1,8,5,0.000000
2,8,5,0.000000
3,8,5,0.000000
4,8,5,0.000000
5,8,5,0.000000
6,8,5,0.000000
7,8,5,0.018306
8,8,5,0.231694
9,8,5,0.593045
10,8,5,0.822344
11,8,5,0.855743
12,8,5,0.872341
13,8,5,0.879298
14,8,5,0.834140
15,8,5,0.820949
16,8,5,0.820083
17,8,5,0.820083
18,8,5,0.820083
19,8,5,0.820083
20,8,5,0.820083
21,8,5,0.820083
22,8,5,0.820083
23,8,5,0.820083
24,8,5,0.820083
25,8,5,0.820083
26,8,5,0.820083
27,8,5,0.762675
28,8,5,0.533959
29,8,5,0.367869
30,8,5,0.333905
31,8,5,0.491867
32,8,5,0.642469
33,8,5,0.474054
34,8,5,0.279182
35,8,5,0.247946
36,8,5,0.223922
37,8,5,0.182148
38,8,5,0.116925
39,8,5,0.078524
40,8,5,0.264380
41,8,5,0.645282
42,8,5,0.859516
43,8,5,0.965968
44,8,5,0.799718
45,8,5,0.500348
46,8,5,0.146053
47,8,5,0.010636
0,9,5,0.000000
1,9,5,0.000000
2,9,5,0.000000
3,9,5,0.000000
4,9,5,0.000000
5,9,5,0.000000
6,9,5,0.000000
7,9,5,0.000000
8,9,5,0.018306
9,9,5,0.232545
10,9,5,0.593344
11,9,5,0.804889
12,9,5,0.824368
13,9,5,0.829421
14,9,5,0.821991
15,9,5,0.820287
16,9,5,0.820088
17,9,5,0.820083
18,9,5,0.820083
19,9,5,0.820083
20,9,5,0.820083
21,9,5,0.820083
22,9,5,0.820083
23,9,5,0.820083
24,9,5,0.820083
25,9,5,0.820083
26,9,5,0.820083
27,9,5,0.791826
28,9,5,0.631367
29,9,5,0.443444
30,9,5,0.476802
31,9,5,0.666137
32,9,5,0.583370
33,9,5,0.324874
34,9,5,0.255365
35,9,5,0.245473
36,9,5,0.203731
37,9,5,0.155111
38,9,5,0.123654
39,9,5,0.106321
40,9,5,0.063808
41,9,5,0.158129
42,9,5,0.333632
43,9,5,0.746737
44,9,5,0.973879
45,9,5,0.859442
46,9,5,0.498634
47,9,5,0.242257
0,10,5,0.000000
1,10,5,0.000000
2,10,5,0.000000
3,10,5,0.000000
4,10,5,0.000000
5,10,5,0.000000
6,10,5,0.000000
7,10,5,0.000000
8,10,5,0.000000
9,10,5,0.023272
10,10,5,0.250456
11,10,5,0.615688
12,10,5,0.805614
13,10,5,0.820132
14,10,5,0.820259
15,10,5,0.820095
16,10,5,0.820084
17,10,5,0.820083
18,10,5,0.820083
19,10,5,0.820083
20,10,5,0.820083
21,10,5,0.820083
22,10,5,0.820083
23,10,5,0.820083
24,10,5,0.820083
25,10,5,0.818137
26,10,5,0.801953
27,10,5,0.772397
28,10,5,0.762746
29,10,5,0.703179
30,10,5,0.726175
31,10,5,0.666508
32,10,5,0.413336
33,10,5,0.272961
34,10,5,0.261584
35,10,5,0.237670
36,10,5,0.193337
37,10,5,0.157800
38,10,5,0.127193
39,10,5,0.101666
40,10,5,0.074568
41,10,5,0.052620
42,10,5,0.057541
43,10,5,0.278232
44,10,5,0.720288
45,10,5,0.888451
46,10,5,0.904329
47,10,5,0.839706
0,11,5,0.000000
1,11,5,0.000000
2,11,5,0.000000
3,11,5,0.000000
4,11,5,0.000000
5,11,5,0.000000
6,11,5,0.000000
7,11,5,0.000000
8,11,5,0.000000
9,11,5,0.000929
10,11,5,0.049696
11,11,5,0.340269
12,11,5,0.721249
13,11,5,0.820083
14,11,5,0.820084
15,11,5,0.820084
16,11,5,0.820083
17,11,5,0.820083
18,11,5,0.820083
19,11,5,0.820083
20,11,5,0.820083
21,11,5,0.820083
22,11,5,0.820083
23,11,5,0.820083
24,11,5,0.820083
25,11,5,0.806797
26,11,5,0.728359
27,11,5,0.648028
28,11,5,0.769165
29,11,5,0.809044
30,11,5,0.754215
31,11,5,0.501593
32,11,5,0.298142
33,11,5,0.282849
34,11,5,0.269182
35,11,5,0.240878
36,11,5,0.188957
37,11,5,0.161883
38,11,5,0.132289
39,11,5,0.092754
40,11,5,0.071570
41,11,5,0.057462
42,11,5,0.061086
43,11,5,0.052079
44,11,5,0.196347
45,11,5,0.484711
46,11,5,0.903991
47,11,5,1.000000
0,12,5,0.000000
1,12,5,0.000000
2,12,5,0.000000
3,12,5,0.000000
4,12,5,0.000000
5,12,5,0.000000
6,12,5,0.000000
7,12,5,0.000000
8,12,5,0.000000
9,12,5,0.000930
10,12,5,0.049706
11,12,5,0.340281
12,12,5,0.721253
13,12,5,0.820083
14,12,5,0.820084
